baseline_model,residual_route,input_root,path_model,path_route,representation,subset,n_rows,n_unique_material_ids,n_duplicate_material_ids,n_folds,expected_total,coverage_fraction,prediction_file,MAE,RMSE,R2,F1,DAF,Precision,Recall,Accuracy,TPR,FPR,TNR,FNR,TP,FP,TN,FN,baseline_all_subset_MAE,baseline_all_subset_RMSE,baseline_all_subset_R2,baseline_all_subset_F1,baseline_all_subset_DAF,baseline_all_subset_Precision,baseline_all_subset_Recall,baseline_all_subset_Accuracy,baseline_all_subset_TPR,baseline_all_subset_FPR,baseline_all_subset_TNR,baseline_all_subset_FNR,baseline_all_subset_TP,baseline_all_subset_FP,baseline_all_subset_TN,baseline_all_subset_FN,baseline_same_rows_MAE,baseline_same_rows_RMSE,baseline_same_rows_R2,baseline_same_rows_F1,baseline_same_rows_DAF,baseline_same_rows_Precision,baseline_same_rows_Recall,baseline_same_rows_Accuracy,baseline_same_rows_TPR,baseline_same_rows_FPR,baseline_same_rows_TNR,baseline_same_rows_FNR,baseline_same_rows_TP,baseline_same_rows_FP,baseline_same_rows_TN,baseline_same_rows_FN,delta_MAE_vs_baseline_same_rows,delta_MAE_vs_baseline_all_subset,delta_RMSE_vs_baseline_same_rows,delta_RMSE_vs_baseline_all_subset,delta_R2_vs_baseline_same_rows,delta_R2_vs_baseline_all_subset,delta_F1_vs_baseline_same_rows,delta_F1_vs_baseline_all_subset,delta_DAF_vs_baseline_same_rows,delta_DAF_vs_baseline_all_subset,delta_Precision_vs_baseline_same_rows,delta_Precision_vs_baseline_all_subset,delta_Recall_vs_baseline_same_rows,delta_Recall_vs_baseline_all_subset,delta_Accuracy_vs_baseline_same_rows,delta_Accuracy_vs_baseline_all_subset,delta_TPR_vs_baseline_same_rows,delta_TPR_vs_baseline_all_subset,delta_FPR_vs_baseline_same_rows,delta_FPR_vs_baseline_all_subset,delta_TNR_vs_baseline_same_rows,delta_TNR_vs_baseline_all_subset,delta_FNR_vs_baseline_same_rows,delta_FNR_vs_baseline_all_subset,delta_TP_vs_baseline_same_rows,delta_TP_vs_baseline_all_subset,delta_FP_vs_baseline_same_rows,delta_FP_vs_baseline_all_subset,delta_TN_vs_baseline_same_rows,delta_TN_vs_baseline_all_subset,delta_FN_vs_baseline_same_rows,delta_FN_vs_baseline_all_subset,relative_MAE_improvement_vs_baseline_same_rows_%
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,mat2vec+L64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05854770415980127,0.10727777691181312,0.9858245033193105,0.6093375276419473,4.0923721854510555,0.6256075722691226,0.5938922955497541,0.8835851648351648,0.5938922955497541,0.0641372585540083,0.9358627414459917,0.4061077044502459,19564.0,11708.0,170838.0,13378.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.008720344983287477,-0.008720344983287477,0.004740534617162187,0.004740534617162187,-0.0012251313401143715,-0.0012251313401143715,0.012863609134130427,0.012863609134130427,0.9101973936191081,0.9101973936191081,0.13914335155832652,0.13914335155832652,-0.17688664926233988,-0.17688664926233988,0.04301399613899615,0.04301399613899615,-0.17688664926233988,-0.17688664926233988,-0.08269696405289627,-0.08269696405289627,0.08269696405289628,0.08269696405289628,0.1768866492623399,0.1768866492623399,-5827.0,-5827.0,-15096.0,-15096.0,15096.0,15096.0,5827.0,5827.0,12.963576459216258
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,mat2vec+L32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05857925341407819,0.09672917727629102,0.9884751908525274,0.6103851764486794,4.084451660616028,0.6243967487934976,0.5969886467124036,0.8834923522423522,0.5969886467124036,0.06480558325024925,0.9351944167497508,0.4030113532875964,19666.0,11830.0,170716.0,13276.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.008688795729010552,-0.008688795729010552,-0.005808065018359912,-0.005808065018359912,0.001425556193102584,0.001425556193102584,0.013911257940862565,0.013911257940862565,0.9022768687840808,0.9022768687840808,0.13793252808270157,0.13793252808270157,-0.17379029809969038,-0.17379029809969038,0.04292118354618357,0.04292118354618357,-0.17379029809969038,-0.17379029809969038,-0.08202863935665532,-0.08202863935665532,0.08202863935665539,0.08202863935665539,0.1737902980996904,0.1737902980996904,-5725.0,-5725.0,-14974.0,-14974.0,14974.0,14974.0,5725.0,5725.0,12.916675657604168
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,mat2vec,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05859648809919292,0.09387443710321983,0.9891454094471177,0.6095976432281572,4.075414636042523,0.6230152441923114,0.5967457956408233,0.8831535862785863,0.5967457956408233,0.06516165788349237,0.9348383421165076,0.40325420435917675,19658.0,11895.0,170651.0,13284.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.008671561043895826,-0.008671561043895826,-0.008662805191431103,-0.008662805191431103,0.00209577478769285,0.00209577478769285,0.013123724720340402,0.013123724720340402,0.8932398442105756,0.8932398442105756,0.13655102348151532,0.13655102348151532,-0.17403314917127066,-0.17403314917127066,0.04258241758241765,0.04258241758241765,-0.17403314917127066,-0.17403314917127066,-0.0816725647234122,-0.0816725647234122,0.08167256472341222,0.08167256472341222,0.17403314917127075,0.17403314917127075,-5733.0,-5733.0,-14909.0,-14909.0,14909.0,14909.0,5733.0,5733.0,12.891054749410344
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,MDS_E_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.05992440105770904,0.09181996035214321,0.9896153238823711,0.6026911635506097,4.004497113360436,0.6121739674985127,0.5934976625584361,0.8803784897534898,0.5934976625584361,0.06785139088229816,0.9321486091177018,0.40650233744156394,19551.0,12386.0,170160.0,13391.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.0073436480853797045,-0.0073436480853797045,-0.01071728194250772,-0.01071728194250772,0.002565689222946199,0.002565689222946199,0.006217245042792863,0.006217245042792863,0.8223223215284889,0.8223223215284889,0.12570974678771668,0.12570974678771668,-0.1772812822536579,-0.1772812822536579,0.0398073210573211,0.0398073210573211,-0.1772812822536579,-0.1772812822536579,-0.0789828317246064,-0.0789828317246064,0.0789828317246064,0.0789828317246064,0.17728128225365794,0.17728128225365794,-5840.0,-5840.0,-14418.0,-14418.0,14418.0,14418.0,5840.0,5840.0,10.916992805542371
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,MDS_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.06007327994149401,0.09201182424973252,0.9895718796007598,0.6028724216959512,3.969976621139412,0.6068967638735081,0.5989010989010989,0.8793807543807544,0.5989010989010989,0.07000427289559892,0.929995727104401,0.4010989010989011,19729.0,12779.0,169767.0,13213.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.007194769201594738,-0.007194769201594738,-0.010525418044918411,-0.010525418044918411,0.0025222449413349057,0.0025222449413349057,0.006398503188134397,0.006398503188134397,0.7878018293074645,0.7878018293074645,0.12043254316271207,0.12043254316271207,-0.1718778459109951,-0.1718778459109951,0.0388095856845857,0.0388095856845857,-0.1718778459109951,-0.1718778459109951,-0.07682994971130565,-0.07682994971130565,0.07682994971130563,0.07682994971130563,0.17187784591099511,0.17187784591099511,-5662.0,-5662.0,-14025.0,-14025.0,14025.0,14025.0,5662.0,5662.0,10.695670966004137
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,MDS_F_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.06031520739894931,0.09272266792401537,0.9894101308823128,0.6031230063493028,3.9482894965811433,0.6035814179739755,0.6026652905105944,0.8787496287496287,0.6026652905105944,0.07142857142857142,0.9285714285714286,0.39733470948940564,19853.0,13039.0,169507.0,13089.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.006952841744139439,-0.006952841744139439,-0.009814574370635556,-0.009814574370635556,0.00236049622288792,0.00236049622288792,0.00664908784148599,0.00664908784148599,0.7661147047491959,0.7661147047491959,0.11711719726317943,0.11711719726317943,-0.1681136543014996,-0.1681136543014996,0.03817846005346004,0.03817846005346004,-0.1681136543014996,-0.1681136543014996,-0.07540565117833314,-0.07540565117833314,0.0754056511783332,0.0754056511783332,0.16811365430149963,0.16811365430149963,-5538.0,-5538.0,-13765.0,-13765.0,13765.0,13765.0,5538.0,5538.0,10.336024060025514
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,MDS_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.06082001780609708,0.09407584268198554,0.9890987829030693,0.6053982247448826,3.938768962161448,0.6021259984385322,0.6087062109161556,0.8786939411939412,0.6087062109161556,0.07258444446879143,0.9274155555312086,0.3912937890838443,20052.0,13250.0,169296.0,12890.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.006448031336991664,-0.006448031336991664,-0.008461399612665385,-0.008461399612665385,0.0020491482436444386,0.0020491482436444386,0.008924306237065749,0.008924306237065749,0.7565941703295005,0.7565941703295005,0.11566177772773617,0.11566177772773617,-0.16207273389593835,-0.16207273389593835,0.03812277249777252,0.03812277249777252,-0.16207273389593835,-0.16207273389593835,-0.07424977813811313,-0.07424977813811313,0.07424977813811318,0.07424977813811318,0.16207273389593832,0.16207273389593832,-5339.0,-5339.0,-13554.0,-13554.0,13554.0,13554.0,5339.0,5339.0,9.58557802572181
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,MDS_F_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.06092090264185167,0.09441644645270414,0.9890197037891113,0.6021606245839134,3.926637834054149,0.6002714932126697,0.6040616841721814,0.8779792842292843,0.6040616841721814,0.07258992254007209,0.9274100774599279,0.3959383158278186,19899.0,13251.0,169295.0,13043.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.006347146501237078,-0.006347146501237078,-0.00812079584194679,-0.00812079584194679,0.001970069129686447,0.001970069129686447,0.005686706076096559,0.005686706076096559,0.7444630422222014,0.7444630422222014,0.11380727250187367,0.11380727250187367,-0.16671726063991255,-0.16671726063991255,0.03740811553311563,0.03740811553311563,-0.16671726063991255,-0.16671726063991255,-0.07424430006683248,-0.07424430006683248,0.07424430006683247,0.07424430006683247,0.16671726063991257,0.16671726063991257,-5492.0,-5492.0,-13553.0,-13553.0,13553.0,13553.0,5492.0,5492.0,9.435603651498486
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,MDS_E_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.06123998457394516,0.09473539362252176,0.9889453936494467,0.6019650131799663,3.886262259277492,0.5940992136226572,0.6100418918098476,0.8766706266706267,0.6100418918098476,0.0752139186835099,0.9247860813164901,0.38995810819015236,20096.0,13730.0,168816.0,12846.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,-0.006028064569143586,-0.006028064569143586,-0.007801848672129172,-0.007801848672129172,0.001895758990021812,0.001895758990021812,0.005491094672149477,0.005491094672149477,0.7040874674455444,0.7040874674455444,0.10763499291186113,0.10763499291186113,-0.1607370530022464,-0.1607370530022464,0.036099457974458016,0.036099457974458016,-0.1607370530022464,-0.1607370530022464,-0.07162030392339466,-0.07162030392339466,0.07162030392339469,0.07162030392339469,0.16073705300224636,0.16073705300224636,-5295.0,-5295.0,-13074.0,-13074.0,13074.0,13074.0,5295.0,5295.0,8.961259685591642
m3gnet,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,m3gnet,crabnet_frontend,m3gnet-baseline,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/m3gnet/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.06726804914308875,0.10253724229465093,0.9870496346594249,0.5964739185078168,3.1821747918319474,0.48646422071079604,0.770778944812094,0.8405711686961687,0.770778944812094,0.14683422260690457,0.8531657773930954,0.229221055187906,25391.0,26804.0,155742.0,7551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mace-mpa-0,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mace-mpa-0,crabnet_frontend,mat2vec+S64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/mace-mpa-0/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.01948967445724268,0.04337474189286385,0.9977591741570795,0.8580048893924035,5.260904711273726,0.8767730928588837,0.8400233508464682,0.9536625895556948,0.8400233508464682,0.023610942476347027,0.976389057523653,0.15997664915353182,35974.0,5056.0,209082.0,6851.0,0.01950716158064608,0.043582365923698185,0.9977376702684336,0.8578677179984993,5.25340201883884,0.8755227073811145,0.8409106830122592,0.9535614076734783,0.8409106830122592,0.02390981516592104,0.9760901848340789,0.15908931698774081,36012.0,5120.0,209018.0,6813.0,0.01950716158064608,0.043582365923698185,0.9977376702684336,0.8578677179984993,5.25340201883884,0.8755227073811145,0.8409106830122592,0.9535614076734783,0.8409106830122592,0.02390981516592104,0.9760901848340789,0.15908931698774081,36012.0,5120.0,209018.0,6813.0,-1.748712340339867e-05,-1.748712340339867e-05,-0.00020762403083433856,-0.00020762403083433856,2.1503888645857394e-05,2.1503888645857394e-05,0.00013717139390423405,0.00013717139390423405,0.007502692434885994,0.007502692434885994,0.0012503854777692336,0.0012503854777692336,-0.000887332165791066,-0.000887332165791066,0.0001011818822165278,0.0001011818822165278,-0.000887332165791066,-0.000887332165791066,-0.0002988726895740146,-0.0002988726895740146,0.0002988726895740701,0.0002988726895740701,0.0008873321657910105,0.0008873321657910105,-38.0,-38.0,-64.0,-64.0,64.0,64.0,38.0,38.0,0.08964463297801573
mace-mpa-0,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mace-mpa-0,crabnet_frontend,mat2vec+H64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/mace-mpa-0/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.019490266738323568,0.04337508032324252,0.9977591391889638,0.8580795917880732,5.259857361212434,0.8765985433464059,0.8403269118505546,0.9536742643882582,0.8403269118505546,0.02365764133409297,0.976342358665907,0.15967308814944542,35987.0,5066.0,209072.0,6838.0,0.01950716158064608,0.043582365923698185,0.9977376702684336,0.8578677179984993,5.25340201883884,0.8755227073811145,0.8409106830122592,0.9535614076734783,0.8409106830122592,0.02390981516592104,0.9760901848340789,0.15908931698774081,36012.0,5120.0,209018.0,6813.0,0.01950716158064608,0.043582365923698185,0.9977376702684336,0.8578677179984993,5.25340201883884,0.8755227073811145,0.8409106830122592,0.9535614076734783,0.8409106830122592,0.02390981516592104,0.9760901848340789,0.15908931698774081,36012.0,5120.0,209018.0,6813.0,-1.689484232251029e-05,-1.689484232251029e-05,-0.00020728560045566585,-0.00020728560045566585,2.146892053012106e-05,2.146892053012106e-05,0.00021187378957399083,0.00021187378957399083,0.006455342373594242,0.006455342373594242,0.0010758359652913718,0.0010758359652913718,-0.0005837711617046049,-0.0005837711617046049,0.00011285671477989645,0.00011285671477989645,-0.0005837711617046049,-0.0005837711617046049,-0.00025217383182807307,-0.00025217383182807307,0.00025217383182807307,0.00025217383182807307,0.0005837711617046049,0.0005837711617046049,-25.0,-25.0,-54.0,-54.0,54.0,54.0,25.0,25.0,0.08660840918687224
mace-mpa-0,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,mace-mpa-0,crabnet_frontend,mat2vec+L64,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/mace-mpa-0/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.019491331605314518,0.043381371622315215,0.9977584890945849,0.8577869487947137,5.260616263875383,0.8767250207246307,0.8396497373029772,0.9536003237820231,0.8396497373029772,0.023610942476347027,0.976389057523653,0.16035026269702277,35958.0,5056.0,209082.0,6867.0,0.01950716158064608,0.043582365923698185,0.9977376702684336,0.8578677179984993,5.25340201883884,0.8755227073811145,0.8409106830122592,0.9535614076734783,0.8409106830122592,0.02390981516592104,0.9760901848340789,0.15908931698774081,36012.0,5120.0,209018.0,6813.0,0.01950716158064608,0.043582365923698185,0.9977376702684336,0.8578677179984993,5.25340201883884,0.8755227073811145,0.8409106830122592,0.9535614076734783,0.8409106830122592,0.02390981516592104,0.9760901848340789,0.15908931698774081,36012.0,5120.0,209018.0,6813.0,-1.5829975331560497e-05,-1.5829975331560497e-05,-0.00020099430138297014,-0.00020099430138297014,2.0818826151236536e-05,2.0818826151236536e-05,-8.076920378552455e-05,-8.076920378552455e-05,0.007214245036542444,0.007214245036542444,0.0012023133435161704,0.0012023133435161704,-0.0012609457092820353,-0.0012609457092820353,3.891610854478422e-05,3.891610854478422e-05,-0.0012609457092820353,-0.0012609457092820353,-0.0002988726895740146,-0.0002988726895740146,0.0002988726895740701,0.0002988726895740701,0.001260945709281952,0.001260945709281952,-54.0,-54.0,-64.0,-64.0,64.0,64.0,54.0,54.0,0.08114955764382513
